id;brand;actual_price;date
194f3f3a-c3b2-5b52-934a-28c0a33200f7;SayItLo;799;2024-02-01T00:00:00.000+03:00
6ab2fa7b-d04d-5153-9c01-fce754a91db0;SayItLo;799;2024-02-01T00:00:00.000+03:00
c81c9eab-097e-505d-be4c-a2b640cd3d18;Jai Textil;999;2024-02-01T00:00:00.000+03:00
8e7a804a-66dc-500e-b001-5979e3b6fc62;Jai Textil;999;2024-02-01T00:00:00.000+03:00
0928bedc-5c43-50fb-89e6-113b390f2a6b;Jai Textil;999;2024-02-01T00:00:00.000+03:00
e2e89f9e-8bdc-55e5-b833-3ccb48943ded;Jai Textil;999;2024-02-01T00:00:00.000+03:00
970bee44-71af-5c54-a645-a49d3cc41832;Jai Textil;1,499;2024-02-01T00:00:00.000+03:00
cd6f0b55-e0af-5b03-805f-b701b77e1022;Jai Textil;1,499;2024-02-01T00:00:00.000+03:00
7adf4455-70dc-51bd-bd82-b351b29edf6a;Clo;749;2024-02-01T00:00:00.000+03:00
fd644360-e033-520d-bd8f-b52fa624b221;REEB;799;2024-02-01T00:00:00.000+03:00
9228d346-a9ad-5ffc-91c6-bc23418cb422;AXMA;995;2024-02-01T00:00:00.000+03:00
7c142e88-2d96-5fc2-a1e8-6f8979b74063;Vector;499;2024-02-01T00:00:00.000+03:00
2197af46-5254-5b8b-a0fc-ba7ee2b96f0e;MILD;1,299;2024-02-01T00:00:00.000+03:00
85c367d3-7832-521c-a43a-bfa170a36931;MILD;1,299;2024-02-01T00:00:00.000+03:00
0b71bc5c-4d75-50b7-b297-42dec144f6fc;The Arch;699;2024-02-01T00:00:00.000+03:00
9307b819-fc32-5349-9a6b-c1359dd97ce6;The Arch;699;2024-02-01T00:00:00.000+03:00
2e67abde-09d3-5f3c-ac9c-0a73d868a600;The Arch;699;2024-02-01T00:00:00.000+03:00
a86b0988-93c7-5945-a4f4-496480d43699;The Arch;699;2024-02-01T00:00:00.000+03:00
12d59ca6-d906-5bfe-92f9-76c915ea0ebd;Dudli;999;2024-02-01T00:00:00.000+03:00
4caf0140-1ff7-5cb5-999f-d8efd9c4598c;Dudli;1,299;2024-02-01T00:00:00.000+03:00
82c0ca29-a020-566d-8a27-0380fa623132;Dudli;1,299;2024-02-01T00:00:00.000+03:00
a954259e-611d-55cc-870b-8b144e7fb00a;Dudli;999;2024-02-01T00:00:00.000+03:00
ac2e6d92-2191-5483-b410-5039d1b3f312;Dudli;1,299;2024-02-01T00:00:00.000+03:00
776ce3a4-be1e-5582-801c-3ef5cb4a3211;Dudli;1,998;2024-02-01T00:00:00.000+03:00
0de8ea0c-aa5e-56b3-a4c9-2660e0b9d547;Dudli;999;2024-02-01T00:00:00.000+03:00
24354bf9-1b87-5e29-847e-9a1e08f78639;Dudli;1,299;2024-02-01T00:00:00.000+03:00
